Tarih,TP_RP03_MKR
2012-07-13,29603415.0
2012-07-16,27391096.0
2012-07-17,30081507.0
2012-07-18,29676677.0
2012-07-19,29901127.0
2012-07-20,31044267.0
2012-07-23,29587338.0
2012-07-24,29512597.0
2012-07-25,30490551.0
2012-07-26,30383324.0
2012-07-27,30045903.0
2012-07-30,29418303.0
2012-07-31,28443462.0
2012-08-01,27186549.0
2012-08-02,26658665.0
2012-08-03,28822470.0
2012-08-06,29073612.0
2012-08-07,29232909.0
2012-08-08,32065740.0
2012-08-09,31741715.0
2012-08-10,31087449.0
2012-08-13,26339446.0
2012-08-14,26697854.0
2012-08-15,27559804.0
2012-08-16,24407208.0
2012-08-17,26001447.0
2012-08-20,
2012-08-21,
2012-08-22,26111664.0
2012-08-23,26726676.0
2012-08-24,27499102.0
2012-08-27,27549136.0
2012-08-28,28110585.0
2012-08-29,26572190.0
2012-08-30,
2012-08-31,24732297.0
2012-09-03,25326290.0
2012-09-04,24601620.0
2012-09-05,23266829.0
2012-09-06,23113223.0
2012-09-07,24249789.0
2012-09-10,25609757.0
2012-09-11,22948647.0
2012-09-12,23941400.0
2012-09-13,23285623.0
2012-09-14,22907042.0
2012-09-17,23388080.0
2012-09-18,22946118.0
2012-09-19,25051694.0
2012-09-20,23297024.0
2012-09-21,23906430.0
2012-09-24,21260330.0
2012-09-25,22997633.0
2012-09-26,23785694.0
2012-09-27,21519046.0
2012-09-28,25391085.0
2012-10-01,23751165.0
2012-10-02,22148841.0
2012-10-03,22007140.0
2012-10-04,21024152.0
2012-10-05,20076838.0
2012-10-08,20998435.0
2012-10-09,21801129.0
2012-10-10,23462252.0
2012-10-11,20842088.0
2012-10-12,22723445.0
2012-10-15,23205813.0
2012-10-16,22741922.0
2012-10-17,23000353.0
2012-10-18,22563658.0
2012-10-19,21511561.0
2012-10-22,22054221.0
2012-10-23,22525319.0
2012-10-24,20022671.0
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,24220850.0
2012-10-31,24819642.0
2012-11-01,24577289.0
2012-11-02,21877250.0
2012-11-05,23058818.0
2012-11-06,24109357.0
2012-11-07,27270642.0
2012-11-08,26471998.0
2012-11-09,24761304.0
2012-11-12,24049231.0
2012-11-13,26392986.0
2012-11-14,24909673.0
2012-11-15,23868224.0
2012-11-16,24096518.0
2012-11-19,23251424.0
2012-11-20,22645602.0
2012-11-21,19900559.0
2012-11-22,19167108.0
2012-11-23,19042445.0
2012-11-26,20184580.0
2012-11-27,20543794.0
2012-11-28,19878516.0
2012-11-29,19544812.0
2012-11-30,18601375.0
2012-12-03,18847147.0
2012-12-04,17342035.0
2012-12-05,19303155.0
2012-12-06,19264459.0
2012-12-07,20402180.0
2012-12-10,21958920.0
2012-12-11,22369412.0
2012-12-12,23576239.0
2012-12-13,22995064.0
2012-12-14,23505397.0
2012-12-17,23652453.0
2012-12-18,24855764.0
2012-12-19,25068333.0
2012-12-20,23487165.0
2012-12-21,21530564.0
2012-12-24,22666258.0
2012-12-25,22185482.0
2012-12-26,22653111.0
2012-12-27,23814710.0
2012-12-28,24456262.0
2012-12-31,24706308.0
2013-01-01,
2013-01-02,24032201.0
2013-01-03,26049821.0
2013-01-04,22796829.0
2013-01-07,22043559.0
2013-01-08,23766375.0
2013-01-09,22766743.0
2013-01-10,22516340.0
2013-01-11,23077234.0
2013-01-14,21584161.0
2013-01-15,23752173.0
2013-01-16,24752792.0
2013-01-17,21899918.0
2013-01-18,20385515.0
2013-01-21,21541374.0
2013-01-22,23329456.0
2013-01-23,23443945.0
2013-01-24,24904387.0
2013-01-25,25134584.0
2013-01-28,25466492.0
2013-01-29,25822858.0
2013-01-30,23384166.0
2013-01-31,21404959.0
2013-02-01,22057842.0
2013-02-04,23715302.0
2013-02-05,23917959.0
2013-02-06,22864578.0
2013-02-07,22184813.0
2013-02-08,21827457.0
2013-02-11,21402881.0
2013-02-12,22878517.0
2013-02-13,23636346.0
2013-02-14,22702065.0
2013-02-15,21511199.0
2013-02-18,21657066.0
2013-02-19,21224937.0
2013-02-20,21765290.0
2013-02-21,20089878.0
2013-02-22,19919927.0
2013-02-25,20507604.0
2013-02-26,20460121.0
2013-02-27,21672938.0
2013-02-28,20022668.0
2013-03-01,21924204.0
2013-03-04,22579283.0
2013-03-05,20527603.0
2013-03-06,18795683.0
2013-03-07,19103536.0
2013-03-08,19300675.0
2013-03-11,20411252.0
2013-03-12,21290014.0
2013-03-13,20309388.0
2013-03-14,24537905.0
2013-03-15,24573543.0
2013-03-18,27214574.0
2013-03-19,27375029.0
2013-03-20,29947488.0
2013-03-21,31274608.0
2013-03-22,31346787.0
2013-03-25,29451173.0
2013-03-26,30350608.0
2013-03-27,29525652.0
2013-03-28,28225838.0
2013-03-29,16560810.0
2013-04-01,29595618.0
2013-04-02,30514006.0
2013-04-03,28718231.0
2013-04-04,29418477.0
2013-04-05,28583153.0
2013-04-08,29976009.0
2013-04-09,31216556.0
2013-04-10,29293772.0
2013-04-11,27572480.0
2013-04-12,30282139.0
2013-04-15,30524677.0
2013-04-16,30476075.0
2013-04-17,29047471.0
2013-04-18,26583113.0
2013-04-19,29469241.0
2013-04-22,28769609.0
2013-04-23,
2013-04-24,29374293.0
2013-04-25,29035438.0
2013-04-26,29098627.0
2013-04-29,28887768.0
2013-04-30,27516816.0
2013-05-01,
2013-05-02,27294131.0
2013-05-03,25804334.0
2013-05-06,24678886.0
2013-05-07,25943976.0
2013-05-08,27254716.0
2013-05-09,24474179.0
2013-05-10,23521706.0
2013-05-13,24096853.0
2013-05-14,23635923.0
2013-05-15,24673536.0
2013-05-16,24254907.0
2013-05-17,21264841.0
2013-05-20,21663368.0
2013-05-21,22181715.0
2013-05-22,22525102.0
2013-05-23,24269402.0
2013-05-24,24049822.0
2013-05-27,23539630.0
2013-05-28,22955905.0
2013-05-29,23753730.0
2013-05-30,25842158.0
2013-05-31,28008870.0
2013-06-03,27562153.0
2013-06-04,26441995.0
2013-06-05,27572322.0
2013-06-06,28212387.0
2013-06-07,28946281.0
2013-06-10,31072149.0
2013-06-11,28811664.0
2013-06-12,29842032.0
2013-06-13,29654602.0
2013-06-14,28557146.0
2013-06-17,30127638.0
2013-06-18,30317371.0
2013-06-19,29439676.0
2013-06-20,25866948.0
2013-06-21,28648255.0
2013-06-24,29906419.0
2013-06-25,30190319.0
2013-06-26,30777350.0
2013-06-27,29487952.0
2013-06-28,28379011.0
2013-07-01,29954946.0
2013-07-02,29370689.0
2013-07-03,28177085.0
2013-07-04,26608377.0
2013-07-05,26308750.0
2013-07-08,28708968.0
2013-07-09,32829864.0
2013-07-10,34418685.0
2013-07-11,27869143.0
2013-07-12,26813074.0
2013-07-15,25174003.0
2013-07-16,27669879.0
2013-07-17,31243066.0
2013-07-18,30350467.0
2013-07-19,29315185.0
2013-07-22,28366030.0
2013-07-23,29824891.0
2013-07-24,33115569.0
2013-07-25,33115569.0
2013-07-26,27806749.0
2013-07-29,26859140.0
2013-07-30,27377152.0
2013-07-31,36030864.0
2013-08-01,24221582.0
2013-08-02,25509375.0
2013-08-05,26779262.0
2013-08-06,26298681.0
2013-08-07,24239219.0
2013-08-08,
2013-08-09,
2013-08-12,24273011.0
2013-08-13,23883111.0
2013-08-14,23388593.0
2013-08-15,33802984.0
2013-08-16,22930153.0
2013-08-19,21110698.0
2013-08-20,22215433.0
2013-08-21,35040045.0
2013-08-22,35708746.0
2013-08-23,36767848.0
2013-08-26,22297161.0
2013-08-27,23829583.0
2013-08-28,25057067.0
2013-08-29,23900038.0
2013-08-30,
2013-09-02,39245898.0
2013-09-03,23578876.0
2013-09-04,22820374.0
2013-09-05,21660351.0
2013-09-06,21476559.0
2013-09-09,29582618.0
2013-09-10,21969536.0
2013-09-11,24359997.0
2013-09-12,21366555.0
2013-09-13,20458826.0
2013-09-16,33351088.0
2013-09-17,20324955.0
2013-09-18,19861852.0
2013-09-19,19194450.0
2013-09-20,19791265.0
2013-09-23,26174249.0
2013-09-24,21711236.0
2013-09-25,22370179.0
2013-09-26,20783343.0
2013-09-27,22956530.0
2013-09-30,29589053.0
2013-10-01,23847735.0
2013-10-02,23160709.0
2013-10-03,21127445.0
2013-10-04,20584808.0
2013-10-07,29121495.0
2013-10-08,20790860.0
2013-10-09,23338850.0
2013-10-10,23138409.0
2013-10-11,22179330.0
2013-10-14,23585262.0
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,31620457.0
2013-10-22,23912730.0
2013-10-23,23735468.0
2013-10-24,19393419.0
2013-10-25,20103172.0
2013-10-28,20902111.0
2013-10-29,
2013-10-30,20972418.0
2013-10-31,
2013-11-01,21475441.0
2013-11-04,33567983.0
2013-11-05,23028491.0
2013-11-06,22511354.0
2013-11-07,20608602.0
2013-11-08,23027496.0
2013-11-11,37417939.0
2013-11-12,37983534.0
2013-11-13,22509124.0
2013-11-14,21982937.0
2013-11-15,20789184.0
2013-11-18,32941068.0
2013-11-19,32603891.0
2013-11-20,22117351.0
2013-11-21,25073424.0
2013-11-22,28253607.0
2013-11-25,25264783.0
2013-11-26,24326586.0
2013-11-27,26127788.0
2013-11-28,42461857.0
2013-11-29,34334119.0
2013-12-02,32315221.0
2013-12-03,30703865.0
2013-12-04,30598740.0
2013-12-05,30229379.0
2013-12-06,35879638.0
2013-12-09,48777402.0
2013-12-10,36805347.0
2013-12-11,34567777.0
2013-12-12,30732064.0
2013-12-13,36019895.0
2013-12-16,49315281.0
2013-12-17,34016799.0
2013-12-18,39098177.0
2013-12-19,40346512.0
2013-12-20,43306240.0
2013-12-23,45262072.0
2013-12-24,43143648.0
2013-12-25,40007078.0
2013-12-26,40293598.0
2013-12-27,46083051.0
2013-12-30,48986712.0
2013-12-31,51564001.0
2014-01-01,
2014-01-02,42366626.0
2014-01-03,46253680.0
2014-01-06,47174746.0
2014-01-07,47867183.0
2014-01-08,48722017.0
2014-01-09,46838488.0
2014-01-10,48047964.0
2014-01-13,43425789.0
2014-01-14,42353657.0
2014-01-15,41643778.0
2014-01-16,43252874.0
2014-01-17,42307581.0
2014-01-20,46981155.0
2014-01-21,47521347.0
2014-01-22,43911382.0
2014-01-23,46723279.0
2014-01-24,50994233.0
2014-01-27,49566250.0
2014-01-28,56931443.0
2014-01-29,27238185.0
2014-01-30,25856244.0
2014-01-31,24598003.0
2014-02-03,26077114.0
2014-02-04,25263859.0
2014-02-05,23595876.0
2014-02-06,24295141.0
2014-02-07,22411452.0
2014-02-10,23883995.0
2014-02-11,25455483.0
2014-02-12,25436585.0
2014-02-13,24706717.0
2014-02-14,24945970.0
2014-02-17,24004074.0
2014-02-18,26008892.0
2014-02-19,25145569.0
2014-02-20,23960765.0
2014-02-21,22943267.0
2014-02-24,24107447.0
2014-02-25,24756920.0
2014-02-26,24078189.0
2014-02-27,24723169.0
2014-02-28,24280827.0
2014-03-03,26097434.0
2014-03-04,23753932.0
2014-03-05,27786611.0
2014-03-06,29143496.0
2014-03-07,29805421.0
2014-03-10,29443819.0
2014-03-11,27735347.0
2014-03-12,27148224.0
2014-03-13,26014745.0
2014-03-14,26295473.0
2014-03-17,26483073.0
2014-03-18,26156783.0
2014-03-19,27314261.0
2014-03-20,28572863.0
2014-03-21,30047016.0
2014-03-24,30654593.0
2014-03-25,28470471.0
2014-03-26,30014525.0
2014-03-27,31334155.0
2014-03-28,33282690.0
2014-03-31,35786479.0
2014-04-01,32916299.0
2014-04-02,29599707.0
2014-04-03,27256340.0
2014-04-04,28006277.0
2014-04-07,28992491.0
2014-04-08,27786018.0
2014-04-09,27201844.0
2014-04-10,28010003.0
2014-04-11,26538457.0
2014-04-14,27456060.0
2014-04-15,27112447.0
2014-04-16,29633006.0
2014-04-17,29250607.0
2014-04-18,29175503.0
2014-04-21,28964058.0
2014-04-22,29108050.0
2014-04-23,
2014-04-24,28258465.0
2014-04-25,29370081.0
2014-04-28,29030585.0
2014-04-29,28110570.0
2014-04-30,28557076.0
2014-05-01,
2014-05-02,29596157.0
2014-05-05,27847288.0
2014-05-06,27844415.0
2014-05-07,30493177.0
2014-05-08,31565880.0
2014-05-09,31670578.0
2014-05-12,32955688.0
2014-05-13,32974584.0
2014-05-14,31012759.0
2014-05-15,31416399.0
2014-05-16,32255186.0
2014-05-19,
2014-05-20,32276700.0
2014-05-21,32296182.0
2014-05-22,32140054.0
2014-05-23,32108104.0
2014-05-26,31789740.0
2014-05-27,32743515.0
2014-05-28,33607884.0
2014-05-29,32474959.0
2014-05-30,30916111.0
2014-06-02,31188822.0
2014-06-03,31484431.0
2014-06-04,29736474.0
2014-06-05,30809329.0
2014-06-06,30666406.0
2014-06-09,31308186.0
2014-06-10,28861074.0
2014-06-11,30167065.0
2014-06-12,30585687.0
2014-06-13,29035899.0
2014-06-16,29920286.0
2014-06-17,27400855.0
2014-06-18,30305375.0
2014-06-19,30394951.0
2014-06-20,28615125.0
2014-06-23,29394218.0
2014-06-24,29659160.0
2014-06-25,28337656.0
2014-06-26,29848609.0
2014-06-27,31720559.0
2014-06-30,31384923.0
2014-07-01,29014153.0
2014-07-02,24730612.0
2014-07-03,23359482.0
2014-07-04,24195303.0
2014-07-07,24815925.0
2014-07-08,24964754.0
2014-07-09,23638184.0
2014-07-10,21950963.0
2014-07-11,20736881.0
2014-07-14,21541716.0
2014-07-15,23739537.0
2014-07-16,22054684.0
2014-07-17,22942391.0
2014-07-18,22601378.0
2014-07-21,21741451.0
2014-07-22,22726942.0
2014-07-23,24828615.0
2014-07-24,22839230.0
2014-07-25,23365003.0
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,23460250.0
2014-08-01,24110104.0
2014-08-04,22711978.0
2014-08-05,19342380.0
2014-08-06,21010869.0
2014-08-07,22066333.0
2014-08-08,23154078.0
2014-08-11,24205671.0
2014-08-12,26341337.0
2014-08-13,25152408.0
2014-08-14,27682624.0
2014-08-15,27273193.0
2014-08-18,26601952.0
2014-08-19,26697721.0
2014-08-20,25827742.0
2014-08-21,28267920.0
2014-08-22,27508125.0
2014-08-25,27061898.0
2014-08-26,26872368.0
2014-08-27,26247333.0
2014-08-28,26707295.0
2014-08-29,24006545.0
2014-09-01,25078038.0
2014-09-02,23588336.0
2014-09-03,22241943.0
2014-09-04,19643389.0
2014-09-05,23465242.0
2014-09-08,23759044.0
2014-09-09,24415326.0
2014-09-10,23585628.0
2014-09-11,22563054.0
2014-09-12,23849255.0
2014-09-15,25318145.0
2014-09-16,26612371.0
2014-09-17,24881148.0
2014-09-18,24022275.0
2014-09-19,26028825.0
2014-09-22,26547259.0
2014-09-23,26812802.0
2014-09-24,28425997.0
2014-09-25,31284920.0
2014-09-26,32800178.0
2014-09-29,34031400.0
2014-09-30,33824428.0
2014-10-01,27271866.0
2014-10-02,31135583.0
2014-10-03,31450863.0
2014-10-06,
2014-10-07,
2014-10-08,33296715.0
2014-10-09,31949734.0
2014-10-10,32520776.0
2014-10-13,31862077.0
2014-10-14,33142186.0
2014-10-15,35524369.0
2014-10-16,33989806.0
2014-10-17,33735815.0
2014-10-20,32757546.0
2014-10-21,33065415.0
2014-10-22,33864333.0
2014-10-23,30392037.0
2014-10-24,29328406.0
2014-10-27,32544854.0
2014-10-28,33509867.0
2014-10-29,
2014-10-30,34681334.0
2014-10-31,32427422.0
2014-11-03,31328844.0
2014-11-04,33067604.0
2014-11-05,31239131.0
2014-11-06,30126813.0
2014-11-07,32515319.0
2014-11-10,33287222.0
2014-11-11,32443768.0
2014-11-12,28331155.0
2014-11-13,33899773.0
2014-11-14,33905608.0
2014-11-17,34246020.0
2014-11-18,34807782.0
2014-11-19,34871492.0
2014-11-20,36461340.0
2014-11-21,34614443.0
2014-11-24,36467826.0
2014-11-25,36196680.0
2014-11-26,36384839.0
2014-11-27,35661436.0
2014-11-28,34187394.0
2014-12-01,32278947.0
2014-12-02,32316517.0
2014-12-03,29622927.0
2014-12-04,30379721.0
2014-12-05,31925750.0
2014-12-08,32823569.0
2014-12-09,34658288.0
2014-12-10,32429104.0
2014-12-11,30971729.0
2014-12-12,32774667.0
2014-12-15,34790242.0
2014-12-16,36178403.0
2014-12-17,36970594.0
2014-12-18,35327788.0
2014-12-19,32986251.0
2014-12-22,32130942.0
2014-12-23,30355960.0
2014-12-24,27778721.0
2014-12-25,27922377.0
2014-12-26,30441573.0
2014-12-29,29855527.0
2014-12-30,31948846.0
2014-12-31,31570989.0
2015-01-01,
2015-01-02,27600226.0
2015-01-05,29323469.0
2015-01-06,30323232.0
2015-01-07,29885354.0
2015-01-08,31515180.0
2015-01-09,32153703.0
2015-01-12,31862204.0
2015-01-13,30796019.0
2015-01-14,32644681.0
2015-01-15,31880688.0
2015-01-16,33051971.0
2015-01-19,35116985.0
2015-01-20,33855936.0
2015-01-21,34717385.0
2015-01-22,36694998.0
2015-01-23,34574611.0
2015-01-26,33506422.0
2015-01-27,34086933.0
2015-01-28,31606809.0
2015-01-29,33082120.0
2015-01-30,32123425.0
2015-02-02,29978288.0
2015-02-03,27058468.0
2015-02-04,29714499.0
2015-02-05,28087070.0
2015-02-06,25956531.0
2015-02-09,29483607.0
2015-02-10,28339909.0
2015-02-11,30720876.0
2015-02-12,30691281.0
2015-02-13,31768913.0
2015-02-16,31731910.0
2015-02-17,34093820.0
2015-02-18,29793857.0
2015-02-19,31182793.0
2015-02-20,28176592.0
2015-02-23,30129567.0
2015-02-24,31155741.0
2015-02-25,32110129.0
2015-02-26,31615270.0
2015-02-27,31865168.0
2015-03-02,29472607.0
2015-03-03,30809932.0
2015-03-04,27843933.0
2015-03-05,29049473.0
2015-03-06,31241022.0
2015-03-09,31521298.0
2015-03-10,34788496.0
2015-03-11,32173621.0
2015-03-12,30755207.0
2015-03-13,32507943.0
2015-03-16,33097328.0
2015-03-17,33944239.0
2015-03-18,32829432.0
2015-03-19,31215579.0
2015-03-20,31621079.0
2015-03-23,34163547.0
2015-03-24,33084124.0
2015-03-25,32564568.0
2015-03-26,30101070.0
2015-03-27,36010646.0
2015-03-30,36650100.0
2015-03-31,35949372.0
2015-04-01,30211251.0
2015-04-02,30701814.0
2015-04-03,30089098.0
2015-04-06,29515302.0
2015-04-07,32520580.0
2015-04-08,29397363.0
2015-04-09,29807636.0
2015-04-10,29549727.0
2015-04-13,31263895.0
2015-04-14,33484552.0
2015-04-15,31340490.0
2015-04-16,35822486.0
2015-04-17,36553963.0
2015-04-20,35132566.0
2015-04-21,35676427.0
2015-04-22,35313491.0
2015-04-23,
2015-04-24,40317204.0
2015-04-27,39132114.0
2015-04-28,37903461.0
2015-04-29,38711606.0
2015-04-30,38953839.0
2015-05-01,
2015-05-04,33915377.0
2015-05-05,37044152.0
2015-05-06,36794502.0
2015-05-07,35583034.0
2015-05-08,36883603.0
2015-05-11,36905953.0
2015-05-12,36212705.0
2015-05-13,32679295.0
2015-05-14,33158500.0
2015-05-15,31811331.0
2015-05-18,32730338.0
2015-05-19,
2015-05-20,36027438.0
2015-05-21,33933286.0
2015-05-22,33553064.0
2015-05-25,33195720.0
2015-05-26,36805102.0
2015-05-27,36983098.0
2015-05-28,36482541.0
2015-05-29,36463889.0
2015-06-01,33907537.0
2015-06-02,33528618.0
2015-06-03,31173258.0
2015-06-04,33984003.0
2015-06-05,38492183.0
2015-06-08,40398984.0
2015-06-09,40323598.0
2015-06-10,39062243.0
2015-06-11,37262654.0
2015-06-12,40890473.0
2015-06-15,42730976.0
2015-06-16,43276894.0
2015-06-17,43473121.0
2015-06-18,41645145.0
2015-06-19,42891852.0
2015-06-22,42602543.0
2015-06-23,40792511.0
2015-06-24,40767663.0
2015-06-25,39627951.0
2015-06-26,40934239.0
2015-06-29,43238218.0
2015-06-30,48264418.0
2015-07-01,39045060.0
2015-07-02,31188822.0
2015-07-03,40366575.0
2015-07-06,41860476.0
2015-07-07,41937947.0
2015-07-08,41543395.0
2015-07-09,40241414.0
2015-07-10,43286951.0
2015-07-13,36423773.0
2015-07-14,37336351.0
2015-07-15,37120142.0
2015-07-16,39960047.0
2015-07-17,
2015-07-20,39212303.0
2015-07-21,39064200.0
2015-07-22,36548154.0
2015-07-23,36109513.0
2015-07-24,39286625.0
2015-07-27,37315662.0
2015-07-28,41711890.0
2015-07-29,40490836.0
2015-07-30,41474032.0
2015-07-31,43472492.0
2015-08-03,43679328.0
2015-08-04,40486639.0
2015-08-05,39404768.0
2015-08-06,39345550.0
2015-08-07,40672426.0
2015-08-10,40813736.0
2015-08-11,40953049.0
2015-08-12,40813574.0
2015-08-13,39661101.0
2015-08-14,43857546.0
2015-08-17,43847768.0
2015-08-18,44937932.0
2015-08-19,41938152.0
2015-08-20,47530218.0
2015-08-21,47188933.0
2015-08-24,47578519.0
2015-08-25,46909073.0
2015-08-26,46875108.0
2015-08-27,48605322.0
2015-08-28,49445883.0
2015-08-31,48305492.0
2015-09-01,48236573.0
2015-09-02,46331443.0
2015-09-03,47202692.0
2015-09-04,48164045.0
2015-09-07,50274797.0
2015-09-08,51363524.0
2015-09-09,52015892.0
2015-09-10,51527927.0
2015-09-11,45384690.0
2015-09-14,45637958.0
2015-09-15,47753882.0
2015-09-16,45944339.0
2015-09-17,44787806.0
2015-09-18,46207152.0
2015-09-21,49515591.0
2015-09-22,53981431.0
2015-09-23,56061045.0
2015-09-24,
2015-09-25,
2015-09-28,56908701.0
2015-09-29,56884958.0
2015-09-30,54052493.0
2015-10-01,54593501.0
2015-10-02,53176708.0
2015-10-05,51480489.0
2015-10-06,51212118.0
2015-10-07,49480923.0
2015-10-08,50648879.0
2015-10-09,49957746.0
2015-10-12,49052595.0
2015-10-13,47974177.0
2015-10-14,48086186.0
2015-10-15,45689923.0
2015-10-16,46077933.0
2015-10-19,48877862.0
2015-10-20,50011489.0
2015-10-21,48768035.0
2015-10-22,47478917.0
2015-10-23,47053103.0
2015-10-26,47181880.0
2015-10-27,48669523.0
2015-10-28,51584173.0
2015-10-29,
2015-10-30,50359594.0
2015-11-02,47148235.0
2015-11-03,46938761.0
2015-11-04,48070754.0
2015-11-05,51395350.0
2015-11-06,48965547.0
2015-11-09,50102411.0
2015-11-10,48325328.0
2015-11-11,46490889.0
2015-11-12,44179325.0
2015-11-13,45200689.0
2015-11-16,47578412.0
2015-11-17,43956227.0
2015-11-18,42050211.0
2015-11-19,46773698.0
2015-11-20,46880680.0
2015-11-23,48858590.0
2015-11-24,45723767.0
2015-11-25,45805823.0
2015-11-26,47716428.0
2015-11-27,49460778.0
2015-11-30,48822023.0
2015-12-01,47932253.0
2015-12-02,43263899.0
2015-12-03,47835597.0
2015-12-04,48133609.0
2015-12-07,47482621.0
2015-12-08,49720118.0
2015-12-09,50393056.0
2015-12-10,50944751.0
2015-12-11,47449187.0
2015-12-14,48763641.0
2015-12-15,51781577.0
2015-12-16,48457685.0
2015-12-17,48788323.0
2015-12-18,48460005.0
2015-12-21,51970950.0
2015-12-22,51036980.0
2015-12-23,48889077.0
2015-12-24,47907340.0
2015-12-25,46151770.0
2015-12-28,49718000.0
2015-12-29,49104922.0
2015-12-30,49071114.0
2015-12-31,51688970.0
2016-01-01,
2016-01-04,48113881.0
2016-01-05,48827761.0
2016-01-06,47629501.0
2016-01-07,54485019.0
2016-01-08,49868441.0
2016-01-11,55328381.0
2016-01-12,53937020.0
2016-01-13,46378633.0
2016-01-14,48715905.0
2016-01-15,48944242.0
2016-01-18,50642244.0
2016-01-19,54000653.0
2016-01-20,53709532.0
2016-01-21,54158020.0
2016-01-22,53115435.0
2016-01-25,55823733.0
2016-01-26,55271118.0
2016-01-27,56274599.0
2016-01-28,58458176.0
2016-01-29,57505015.0
2016-02-01,58921318.0
2016-02-02,57408853.0
2016-02-03,54935952.0
2016-02-04,56479986.0
2016-02-05,55528141.0
2016-02-08,61190789.0
2016-02-09,63920770.0
2016-02-10,62797986.0
2016-02-11,54478890.0
2016-02-12,52422627.0
2016-02-15,57632937.0
2016-02-16,59178958.0
2016-02-17,58603806.0
2016-02-18,59102759.0
2016-02-19,58576416.0
2016-02-22,61830414.0
2016-02-23,59726136.0
2016-02-24,61485023.0
2016-02-25,63982663.0
2016-02-26,60116280.0
2016-02-29,60614728.0
2016-03-01,58989894.0
2016-03-02,58504517.0
2016-03-03,59820395.0
2016-03-04,59006406.0
2016-03-07,61140445.0
2016-03-08,59042185.0
2016-03-09,57600556.0
2016-03-10,57060746.0
2016-03-11,51732954.0
2016-03-14,51746531.0
2016-03-15,55619176.0
2016-03-16,53861031.0
2016-03-17,52672058.0
2016-03-18,53251673.0
2016-03-21,55191187.0
2016-03-22,53562604.0
2016-03-23,51644110.0
2016-03-24,52144430.0
2016-03-25,52855690.0
2016-03-28,52005250.0
2016-03-29,52534949.0
2016-03-30,52018580.0
2016-03-31,56771477.0
2016-04-01,51450663.0
2016-04-04,49328445.0
2016-04-05,50188268.0
2016-04-06,47632210.0
2016-04-07,48059030.0
2016-04-08,44480399.0
2016-04-11,43710551.0
2016-04-12,46996462.0
2016-04-13,41844374.0
2016-04-14,46429628.0
2016-04-15,40541073.0
2016-04-18,45405172.0
2016-04-19,46885604.0
2016-04-20,42291570.0
2016-04-21,52517582.0
2016-04-22,42124174.0
2016-04-25,46796799.0
2016-04-26,44969992.0
2016-04-27,45913611.0
2016-04-28,45625907.0
2016-04-29,49282402.0
2016-05-02,50171992.0
2016-05-03,46320270.0
2016-05-04,47595980.0
2016-05-05,52776011.0
2016-05-06,50655007.0
2016-05-09,52032031.0
2016-05-10,52271415.0
2016-05-11,49932828.0
2016-05-12,45528584.0
2016-05-13,42015019.0
2016-05-16,46987646.0
2016-05-17,42879206.0
2016-05-18,42846294.0
2016-05-19,
2016-05-20,44828274.0
2016-05-23,47531687.0
2016-05-24,46136238.0
2016-05-25,53108235.0
2016-05-26,52892220.0
2016-05-27,51630641.0
2016-05-30,51910345.0
2016-05-31,59465161.0
2016-06-01,52320763.0
2016-06-02,54041981.0
2016-06-03,54884775.0
2016-06-06,55616737.0
2016-06-07,54434357.0
2016-06-08,51272217.0
2016-06-09,47756686.0
2016-06-10,51028573.0
2016-06-13,43600668.0
2016-06-14,45235597.0
2016-06-15,42546199.0
2016-06-16,40569900.0
2016-06-17,46991546.0
2016-06-20,47097591.0
2016-06-21,44905546.0
2016-06-22,52309113.0
2016-06-23,44583445.0
2016-06-24,48345633.0
2016-06-27,48645383.0
2016-06-28,51387999.0
2016-06-29,51407060.0
2016-06-30,52560895.0
2016-07-01,53313499.0
2016-07-04,52351194.0
2016-07-05,
2016-07-06,
2016-07-07,
2016-07-08,57050551.0
2016-07-11,49125533.0
2016-07-12,46510738.0
2016-07-13,42787098.0
2016-07-14,44436015.0
2016-07-15,44278465.0
2016-07-18,46858792.0
2016-07-19,45929962.0
2016-07-20,48135148.0
2016-07-21,47470705.0
2016-07-22,47353578.0
2016-07-25,42836005.0
2016-07-26,43877366.0
2016-07-27,46096722.0
2016-07-28,44270391.0
2016-07-29,52620446.0
2016-08-01,46796031.0
2016-08-02,45485496.0
2016-08-03,42838798.0
2016-08-04,41656989.0
2016-08-05,39493727.0
2016-08-08,43445384.0
2016-08-09,41826622.0
2016-08-10,38388356.0
2016-08-11,32152698.0
2016-08-12,35265613.0
2016-08-15,37496575.0
2016-08-16,34333376.0
2016-08-17,33217024.0
2016-08-18,33530381.0
2016-08-19,37894530.0
2016-08-22,37639546.0
2016-08-23,35651701.0
2016-08-24,40702358.0
2016-08-25,36384193.0
2016-08-26,38170326.0
2016-08-29,
2016-08-30,
2016-08-31,
2016-09-01,32929046.0
2016-09-02,35726154.0
2016-09-05,33908656.0
2016-09-06,35597729.0
2016-09-07,26732596.0
2016-09-08,31350365.0
2016-09-09,36009040.0
2016-09-12,
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,30557828.0
2016-09-19,28837296.0
2016-09-20,33672258.0
2016-09-21,33156949.0
