Tarih,TP_DF_PT_HACM
2012-07-18,1900000.0
2012-07-19,2128096.0
2012-07-20,2581145.0
2012-07-23,41740281.0
2012-07-24,2942576.0
2012-07-25,1422040.0
2012-07-26,3589932.0
2012-07-27,977163.0
2012-07-30,1707000.0
2012-07-31,12284343.0
2012-08-01,3364428.0
2012-08-02,12535652.0
2012-08-03,8390026.32
2012-08-06,12679108.0
2012-08-07,1147280.0
2012-08-08,2316308.0
2012-08-09,470860.0
2012-08-10,135608.0
2012-08-13,2468575.48
2012-08-14,948717.0
2012-08-15,1360260.0
2012-08-16,2734100.0
2012-08-17,922626.0
2012-08-20,
2012-08-21,
2012-08-22,525445.0
2012-08-23,2903413.0
2012-08-24,4619608.0
2012-08-27,10900800.0
2012-08-28,3646742.0
2012-08-29,3240299.0
2012-08-30,
2012-08-31,8234344.0
2012-09-03,41280028.0
2012-09-04,13308412.4
2012-09-05,21529588.02
2012-09-06,1067949.0
2012-09-07,1604252.08
2012-09-10,1100000.0
2012-09-11,1176220.0
2012-09-12,1951670.0
2012-09-13,486910.0
2012-09-14,464832.0
2012-09-17,1648197.0
2012-09-18,5078404.0
2012-09-19,2574987.0
2012-09-20,2173871.0
2012-09-21,855368.14
2012-09-24,1739580.0
2012-09-25,142120.0
2012-09-26,800960.0
2012-09-27,1620864.0
2012-09-28,
2012-10-01,1284570.0
2012-10-02,20552288.0
2012-10-03,20406608.0
2012-10-04,271236.0
2012-10-05,1319166.0
2012-10-08,
2012-10-09,2333435.72
2012-10-10,1230404.0
2012-10-11,20489212.0
2012-10-12,300000.0
2012-10-15,5940718.0
2012-10-16,638480.0
2012-10-17,850440.0
2012-10-18,40839488.0
2012-10-19,1242120.0
2012-10-22,4952869.0
2012-10-23,1170560.0
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,422322.0
2012-10-31,1040300.0
2012-11-01,100000.0
2012-11-02,1309952.0
2012-11-05,9988080.0
2012-11-06,1278800.0
2012-11-07,579060.0
2012-11-08,
2012-11-09,30790037.0
2012-11-12,
2012-11-13,20737644.0
2012-11-14,40872305.0
2012-11-15,46354740.0
2012-11-16,74211891.0
2012-11-19,
2012-11-20,413192.0
2012-11-21,509856.0
2012-11-22,
2012-11-23,1783782.0
2012-11-26,1355478.0
2012-11-27,1548250.0
2012-11-28,240000.0
2012-11-29,
2012-11-30,400000.0
2012-12-03,143044.0
2012-12-04,2967596.0
2012-12-05,2327706.0
2012-12-06,290901.46
2012-12-07,581080.0
2012-12-10,469250.0
2012-12-11,24366608.0
2012-12-12,200000.0
2012-12-13,530250.0
2012-12-14,270670.0
2012-12-17,1100000.0
2012-12-18,2591067.0
2012-12-19,3129792.0
2012-12-20,185822.0
2012-12-21,945706.0
2012-12-24,
2012-12-25,
2012-12-26,754148.0
2012-12-27,1758448.0
2012-12-28,8320628.0
2012-12-31,7862240.0
2013-01-01,
2013-01-02,2307370.0
2013-01-03,
2013-01-04,314904.0
2013-01-07,1080000.0
2013-01-08,521560.0
2013-01-09,605144.0
2013-01-10,395206.0
2013-01-11,493197.66
2013-01-14,
2013-01-15,2214698.0
2013-01-16,557200.0
2013-01-17,612402.0
2013-01-18,
2013-01-21,
2013-01-22,1955410.0
2013-01-23,1406680.0
2013-01-24,159924.0
2013-01-25,1433260.0
2013-01-28,
2013-01-29,1198332.0
2013-01-30,174733.0
2013-01-31,6700000.0
2013-02-01,862200.0
2013-02-04,
2013-02-05,1520636.0
2013-02-06,
2013-02-07,
2013-02-08,500000.0
2013-02-11,320000.0
2013-02-12,230000.0
2013-02-13,1134210.0
2013-02-14,161760.0
2013-02-15,160000.0
2013-02-18,
2013-02-19,860826.0
2013-02-20,
2013-02-21,
2013-02-22,377510.0
2013-02-25,1671626.0
2013-02-26,655280.0
2013-02-27,3160000.0
2013-02-28,1858780.0
2013-03-01,380000.0
2013-03-04,
2013-03-05,1582028.0
2013-03-06,
2013-03-07,676456.0
2013-03-08,
2013-03-11,1010158.0
2013-03-12,6465425.0
2013-03-13,1100000.0
2013-03-14,
2013-03-15,1000000.0
2013-03-18,
2013-03-19,2589710.0
2013-03-20,800000.0
2013-03-21,543875.0
2013-03-22,1092094.0
2013-03-25,
2013-03-26,1085626.0
2013-03-27,128680.0
2013-03-28,1700185.0
2013-03-29,767700.0
2013-04-01,200000.0
2013-04-02,471635.0
2013-04-03,100000.0
2013-04-04,356400.0
2013-04-05,250000.0
2013-04-08,323300.0
2013-04-09,670130.0
2013-04-10,5216000.0
2013-04-11,150000.0
2013-04-12,240000.0
2013-04-15,
2013-04-16,230750.0
2013-04-17,200000.0
2013-04-18,2264224.0
2013-04-19,334954.0
2013-04-22,340080.0
2013-04-23,
2013-04-24,730485.0
2013-04-25,629980.0
2013-04-26,220000.0
2013-04-29,3543558.0
2013-04-30,1445060.0
2013-05-01,
2013-05-02,767552.0
2013-05-03,4478235.8
2013-05-06,639488.0
2013-05-07,2568332.0
2013-05-08,130980.0
2013-05-09,644364.0
2013-05-10,900000.0
2013-05-13,
2013-05-14,753950.0
2013-05-15,4909440.0
2013-05-16,2076384.0
2013-05-17,1522204.0
2013-05-20,100000.0
2013-05-21,920000.0
2013-05-22,2993758.14
2013-05-23,28953206.0
2013-05-24,517620.0
2013-05-27,1300000.0
2013-05-28,2155328.0
2013-05-29,775320.0
2013-05-30,15052000.0
2013-05-31,1000000.0
2013-06-03,4032248.0
2013-06-04,338416.0
2013-06-05,1832460.0
2013-06-06,261480.0
2013-06-07,5657934.0
2013-06-10,397350.0
2013-06-11,500698073.0
2013-06-12,4052176.0
2013-06-13,3455400.0
2013-06-14,8660128.0
2013-06-17,14808982.36
2013-06-18,1726872.0
2013-06-19,1300000.0
2013-06-20,701818020.0
2013-06-21,100917890.0
2013-06-24,303285749.0
2013-06-25,308011242.0
2013-06-26,703297806.72
2013-06-27,300380780.0
2013-06-28,503727132.0
2013-07-01,301600000.0
2013-07-02,102637106.0
2013-07-03,503207984.0
2013-07-04,500010000.0
2013-07-05,506289040.0
2013-07-08,4500378750.0
2013-07-09,2369703.0
2013-07-10,2600699195.0
2013-07-11,102108820.0
2013-07-12,108250530.0
2013-07-15,101400000.0
2013-07-16,103956714.0
2013-07-17,101822600.0
2013-07-18,100283974.0
2013-07-19,101480865.0
2013-07-22,100551166.0
2013-07-23,100813187.0
2013-07-24,101630276.0
2013-07-25,3126088.0
2013-07-26,100264020.0
2013-07-29,100995850.0
2013-07-30,100775560.0
2013-07-31,579276.0
2013-08-01,102020000.0
2013-08-02,102287303.84
2013-08-05,110337870.0
2013-08-06,100505004.0
2013-08-07,
2013-08-08,
2013-08-09,
2013-08-12,111171840.0
2013-08-13,101617275.0
2013-08-14,101901288.0
2013-08-15,795300.0
2013-08-16,101697866.0
2013-08-19,100273420.0
2013-08-20,402668010.0
2013-08-21,202710366.0
2013-08-22,707054686.0
2013-08-23,701190000.0
2013-08-26,701774950.14
2013-08-27,100461071.0
2013-08-28,103348256.0
2013-08-29,100100000.0
2013-08-30,
2013-09-02,200000000.0
2013-09-03,201112960.0
2013-09-04,101622180.0
2013-09-05,101167032.8
2013-09-06,101724740.66
2013-09-09,401000000.0
2013-09-10,401299200.0
2013-09-11,100415182.0
2013-09-12,100657335.0
2013-09-13,102502714.0
2013-09-16,361590000.0
2013-09-17,363905411.12
2013-09-18,101774129.0
2013-09-19,101655825.0
2013-09-20,40140000.0
2013-09-23,243390000.0
2013-09-24,242573025.0
2013-09-25,40120000.0
2013-09-26,41215090.0
2013-09-27,40000000.0
2013-09-30,361940000.0
2013-10-01,360510100.0
2013-10-02,53539746.76
2013-10-03,154265716.0
2013-10-04,122644800.0
2013-10-07,352361378.74
2013-10-08,257872400.0
2013-10-09,142450783.62
2013-10-10,94754127.0
2013-10-11,107946218.0
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,203000000.0
2013-10-22,354584891.02
2013-10-23,40930512.0
2013-10-24,141018510.36
2013-10-25,100024052.0
2013-10-28,
2013-10-29,
2013-10-30,170912617.02
2013-10-31,131615462.0
2013-11-01,93351274.4
2013-11-04,350940727.86
2013-11-05,351820771.68
2013-11-06,142990590.24
2013-11-07,111677643.82
2013-11-08,120254527.72
2013-11-11,360000000.0
2013-11-12,430401995.12
2013-11-13,418160400.0
2013-11-14,154893735.12
2013-11-15,187757460.0
2013-11-18,255688885.52
2013-11-19,320218843.44
2013-11-20,295471876.0
2013-11-21,54321048.0
2013-11-22,139500437.68
2013-11-25,41180000.0
2013-11-26,45407200.0
2013-11-27,44953292.0
2013-11-28,199990000.0
2013-11-29,202143910.0
2013-12-02,40394661.0
2013-12-03,42607624.0
2013-12-04,41200000.0
2013-12-05,57742152.0
2013-12-06,41799420.0
2013-12-09,202239680.0
2013-12-10,204760454.0
2013-12-11,105478035.56
2013-12-12,140537752.0
2013-12-13,140000000.0
2013-12-16,363846900.0
2013-12-17,364923664.0
2013-12-18,143391466.24
2013-12-19,202598007.72
2013-12-20,800910340.0
2013-12-23,500327480.0
2013-12-24,902976684.0
2013-12-25,900400000.0
2013-12-26,908840500.0
2013-12-27,908600561.68
2013-12-30,1206147230.0
2013-12-31,1203900000.0
2014-01-01,
2014-01-02,209360088.0
2014-01-03,204700000.0
2014-01-06,200380000.0
2014-01-07,200817028.0
2014-01-08,200000000.0
2014-01-09,203256256.0
2014-01-10,200424165.0
2014-01-13,200000000.0
2014-01-14,204316610.0
2014-01-15,200732996.78
2014-01-16,200296160.0
2014-01-17,206516100.0
2014-01-20,201190000.0
2014-01-21,801582192.36
2014-01-22,209059570.0
2014-01-23,400894900.0
2014-01-24,200560000.0
2014-01-27,200164340.0
2014-01-28,200000000.0
2014-01-29,201433792.0
2014-01-30,200000000.0
2014-01-31,201112000.0
2014-02-03,100000000.0
2014-02-04,101236500.0
2014-02-05,100609224.0
2014-02-06,100270000.0
2014-02-07,100000000.0
2014-02-10,100000000.0
2014-02-11,100669140.0
2014-02-12,100567112.0
2014-02-13,100000000.0
2014-02-14,108000000.0
2014-02-17,100000000.0
2014-02-18,102148200.0
2014-02-19,100600000.0
2014-02-20,101732592.0
2014-02-21,100000000.0
2014-02-24,100000000.0
2014-02-25,100910000.0
2014-02-26,100592542.0
2014-02-27,107466544.0
2014-02-28,100631170.0
2014-03-03,100165276.0
2014-03-04,100737730.0
2014-03-05,100000000.0
2014-03-06,100449424.0
2014-03-07,100000000.0
2014-03-10,101233400.0
2014-03-11,101117720.0
2014-03-12,105400000.0
2014-03-13,100280323.0
2014-03-14,102176710.0
2014-03-17,100000000.0
2014-03-18,101856880.0
2014-03-19,104010257.0
2014-03-20,101083120.0
2014-03-21,100300000.0
2014-03-24,101175472.0
2014-03-25,101719646.0
2014-03-26,100000000.0
2014-03-27,100415980.0
2014-03-28,100275180.0
2014-03-31,100000000.0
2014-04-01,101000000.0
2014-04-02,102379300.0
2014-04-03,100300000.0
2014-04-04,102600000.0
2014-04-07,100230000.0
2014-04-08,101200000.0
2014-04-09,101764040.0
2014-04-10,100260000.0
2014-04-11,100658640.0
2014-04-14,100548808.0
2014-04-15,100165996.0
2014-04-16,102690400.0
2014-04-17,103553560.0
2014-04-18,104600000.0
2014-04-21,100000000.0
2014-04-22,102339526.76
2014-04-23,
2014-04-24,100510970.0
2014-04-25,100000000.0
2014-04-28,80336208.86
2014-04-29,80000000.0
2014-04-30,83800000.0
2014-05-01,
2014-05-02,80000000.0
2014-05-05,80000000.0
2014-05-06,82410412.0
2014-05-07,80835620.0
2014-05-08,80250668.0
2014-05-09,40240000.0
2014-05-12,40000000.0
2014-05-13,40000000.0
2014-05-14,48674740.0
2014-05-15,41000000.0
2014-05-16,41160000.0
2014-05-19,
2014-05-20,40000000.0
2014-05-21,41502668.0
2014-05-22,40000000.0
2014-05-23,40396132.0
2014-05-26,41117578.0
2014-05-27,43484000.0
2014-05-28,40700424.0
2014-05-29,44515060.0
2014-05-30,40256110.0
2014-06-02,40000000.0
2014-06-03,40000000.0
2014-06-04,42169690.0
2014-06-05,40000000.0
2014-06-06,41200000.0
2014-06-09,39990000.0
2014-06-10,51338680.0
2014-06-11,40000000.0
2014-06-12,40795760.0
2014-06-13,40000000.0
2014-06-16,40000000.0
2014-06-17,41189434.0
2014-06-18,40010000.0
2014-06-19,40566147.0
2014-06-20,40218048.0
2014-06-23,42686524.0
2014-06-24,41960680.0
2014-06-25,41634160.0
2014-06-26,41424900.0
2014-06-27,40272320.0
2014-06-30,40000000.0
2014-07-01,40273060.0
2014-07-02,40136890.0
2014-07-03,40000000.0
2014-07-04,40000000.0
2014-07-07,40100000.0
2014-07-08,40706836.0
2014-07-09,51738224.0
2014-07-10,40000000.0
2014-07-11,41485125.0
2014-07-14,40136090.0
2014-07-15,43725784.0
2014-07-16,41551540.0
2014-07-17,40100000.0
2014-07-18,40365337.0
2014-07-21,40135280.0
2014-07-22,40930242.0
2014-07-23,42340000.0
2014-07-24,41050426.0
2014-07-25,20000000.0
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,30920000.0
2014-08-01,19303280.0
2014-08-04,25691537.48
2014-08-05,20469805.0
2014-08-06,20000000.0
2014-08-07,20347230.0
2014-08-08,22187250.0
2014-08-11,20000000.0
2014-08-12,25430096.0
2014-08-13,21735200.0
2014-08-14,20000000.0
2014-08-15,21196979.48
2014-08-18,20000000.0
2014-08-19,20441837.0
2014-08-20,21534040.0
2014-08-21,20265800.0
2014-08-22,21195556.0
2014-08-25,21272400.0
2014-08-26,21598276.0
2014-08-27,20637582.0
2014-08-28,25500000.0
2014-08-29,20986192.0
2014-09-01,20000000.0
2014-09-02,21892740.0
2014-09-03,21490467.94
2014-09-04,23140776.0
2014-09-05,21931240.0
2014-09-08,20300000.0
2014-09-09,22268096.0
2014-09-10,20841128.0
2014-09-11,23399460.0
2014-09-12,20552614.0
2014-09-15,20000000.0
2014-09-16,20348480.0
2014-09-17,22745680.0
2014-09-18,20958966.0
2014-09-19,20000000.0
2014-09-22,20000000.0
2014-09-23,20363370.0
2014-09-24,24375800.0
2014-09-25,20000000.0
2014-09-26,80210000.0
2014-09-29,80000000.0
2014-09-30,80000000.0
2014-10-01,80280000.0
2014-10-02,80000000.0
2014-10-03,
2014-10-06,
2014-10-07,
2014-10-08,81800000.0
2014-10-09,80020000.0
2014-10-10,80000000.0
2014-10-13,79990000.0
2014-10-14,80880000.0
2014-10-15,80160000.0
2014-10-16,81897950.0
2014-10-17,80000000.0
2014-10-20,80010000.0
2014-10-21,80000000.0
2014-10-22,81800000.0
2014-10-23,80287040.0
2014-10-24,80645507.0
2014-10-27,80000000.0
2014-10-28,
2014-10-29,
2014-10-30,81775129.5
2014-10-31,90068000.0
2014-11-03,80000000.0
2014-11-04,80000000.0
2014-11-05,80000000.0
2014-11-06,80000000.0
2014-11-07,81904500.9
2014-11-10,80000000.0
2014-11-11,80000000.0
2014-11-12,81890000.0
2014-11-13,80000000.0
2014-11-14,81500000.0
2014-11-17,80010000.0
2014-11-18,81700208.0
2014-11-19,80904000.0
2014-11-20,80150480.0
2014-11-21,97826800.0
2014-11-24,80000000.0
2014-11-25,81741200.8
2014-11-26,80000000.0
2014-11-27,80000000.0
2014-11-28,81390000.0
2014-12-01,42904260.0
2014-12-02,40000000.0
2014-12-03,40000000.0
2014-12-04,40000000.0
2014-12-05,40000000.0
2014-12-08,81300000.0
2014-12-09,80100000.0
2014-12-10,80000000.0
2014-12-11,81312280.0
2014-12-12,80000000.0
2014-12-15,121800000.0
2014-12-16,120124290.0
2014-12-17,100560120.0
2014-12-18,81100000.0
2014-12-19,80000000.0
2014-12-22,80000000.0
2014-12-23,80000000.0
2014-12-24,101327276.12
2014-12-25,80000000.0
2014-12-26,105718149.16
2014-12-29,87217770.0
2014-12-30,164632812.2
2014-12-31,119752184.0
2015-01-01,
2015-01-02,80000000.0
2015-01-05,81834069.0
2015-01-06,84400000.0
2015-01-07,84072808.0
2015-01-08,80000000.0
2015-01-09,80335740.0
2015-01-12,80000000.0
2015-01-13,93933910.3
2015-01-14,88000000.0
2015-01-15,82353400.0
2015-01-16,80000000.0
2015-01-19,80000000.0
2015-01-20,80000000.0
2015-01-21,81200000.0
2015-01-22,81442352.0
2015-01-23,80116150.0
2015-01-26,80312420.0
2015-01-27,80120000.0
2015-01-28,80000000.0
2015-01-29,82952300.0
2015-01-30,81500000.0
2015-02-02,80113320.0
2015-02-03,80000000.0
2015-02-04,80000000.0
2015-02-05,80514570.0
2015-02-06,80000000.0
2015-02-09,81766336.0
2015-02-10,80335876.0
2015-02-11,80000000.0
2015-02-12,80000000.0
2015-02-13,81300000.0
2015-02-16,80000000.0
2015-02-17,80665312.0
2015-02-18,80000000.0
2015-02-19,92000000.0
2015-02-20,80140000.0
2015-02-23,80000000.0
2015-02-24,90399628.0
2015-02-25,81000000.0
2015-02-26,80000000.0
2015-02-27,120000000.0
2015-03-02,100000000.0
2015-03-03,100000000.0
2015-03-04,120000000.0
2015-03-05,120000000.0
2015-03-06,120300000.0
2015-03-09,121559987.2
2015-03-10,120217500.0
2015-03-11,80107580.0
2015-03-12,80000000.0
2015-03-13,120546166.0
2015-03-16,120000000.0
2015-03-17,80000000.0
2015-03-18,127426300.0
2015-03-19,80212140.0
2015-03-20,80270000.0
2015-03-23,81100000.0
2015-03-24,80000000.0
2015-03-25,80000000.0
2015-03-26,120153594.0
2015-03-27,80360120.0
2015-03-30,80148640.0
2015-03-31,80000000.0
2015-04-01,80000000.0
2015-04-02,81000000.0
2015-04-03,80000000.0
2015-04-06,60000000.0
2015-04-07,61570000.0
2015-04-08,40000000.0
2015-04-09,40000000.0
2015-04-10,100000000.0
2015-04-13,120495188.08
2015-04-14,120000000.0
2015-04-15,120557824.0
2015-04-16,80000000.0
2015-04-17,80000000.0
2015-04-20,120000000.0
2015-04-21,80000000.0
2015-04-22,120000000.0
2015-04-23,
2015-04-24,119990000.0
2015-04-27,81200000.0
2015-04-28,80195156.0
2015-04-29,80000000.0
2015-04-30,80100000.0
2015-05-01,
2015-05-04,120000000.0
2015-05-05,80000000.0
2015-05-06,83167420.0
2015-05-07,80000000.0
2015-05-08,80181520.0
2015-05-11,84936800.0
2015-05-12,80000000.0
2015-05-13,80439034.64
2015-05-14,80804532.0
2015-05-15,83160000.0
2015-05-18,80000000.0
2015-05-19,
2015-05-20,81167302.48
2015-05-21,81100000.0
2015-05-22,100000000.0
2015-05-25,100000000.0
2015-05-26,100437640.0
2015-05-27,100293325.5
2015-05-28,100000000.0
2015-05-29,80160000.0
2015-06-01,100010000.0
2015-06-02,100220000.0
2015-06-03,100000000.0
2015-06-04,83883750.0
2015-06-05,100000000.0
2015-06-08,120235000.0
2015-06-09,101422780.0
2015-06-10,84400000.0
2015-06-11,80937162.0
2015-06-12,80000000.0
2015-06-15,100000000.0
2015-06-16,81122500.0
2015-06-17,80719991.46
2015-06-18,80000000.0
2015-06-19,82500000.0
2015-06-22,80000000.0
2015-06-23,80000000.0
2015-06-24,80000000.0
2015-06-25,80000000.0
2015-06-26,80635142.78
2015-06-29,100000000.0
2015-06-30,80000000.0
2015-07-01,80669984.0
2015-07-02,82913440.0
2015-07-03,80110730.0
2015-07-06,80000000.0
2015-07-07,81500000.0
2015-07-08,80000000.0
2015-07-09,80000000.0
2015-07-10,80000000.0
2015-07-13,60830000.0
2015-07-14,72873600.0
2015-07-15,80000000.0
2015-07-16,
2015-07-17,
2015-07-20,80000000.0
2015-07-21,80000000.0
2015-07-22,81095742.0
2015-07-23,84002327.5
2015-07-24,86000000.0
2015-07-27,99990000.0
2015-07-28,81738730.0
2015-07-29,80000000.0
2015-07-30,100200000.0
2015-07-31,90570770.0
2015-08-03,80420000.0
2015-08-04,81720000.0
2015-08-05,101255894.0
2015-08-06,80280292.0
2015-08-07,80010000.0
2015-08-10,100000000.0
2015-08-11,80000000.0
2015-08-12,104273371.0
2015-08-13,105228048.0
2015-08-14,110984844.0
2015-08-17,100000000.0
2015-08-18,122965378.52
2015-08-19,120793452.08
2015-08-20,121179862.0
2015-08-21,120111520.0
2015-08-24,124290840.0
2015-08-25,120334830.0
2015-08-26,121430600.0
2015-08-27,120714630.0
2015-08-28,113500000.0
2015-08-31,122337394.26
2015-09-01,130812120.0
2015-09-02,120200000.0
2015-09-03,120840000.0
2015-09-04,121100000.0
2015-09-07,125337687.84
2015-09-08,121969557.0
2015-09-09,122463948.0
2015-09-10,121300000.0
2015-09-11,120466730.0
2015-09-14,120700000.0
2015-09-15,120936120.0
2015-09-16,120509025.0
2015-09-17,120416102.0
2015-09-18,122119693.4
2015-09-21,120000000.0
2015-09-22,120000000.0
2015-09-23,
2015-09-24,
2015-09-25,
2015-09-28,121045850.0
2015-09-29,120582480.0
2015-09-30,120200000.0
2015-10-01,121609040.0
2015-10-02,121456086.0
2015-10-05,120660000.0
2015-10-06,130375145.22
2015-10-07,121376256.0
2015-10-08,125070937.0
2015-10-09,120595010.0
2015-10-12,120000000.0
2015-10-13,122000000.0
2015-10-14,120000000.0
2015-10-15,120600000.0
2015-10-16,121247374.5
2015-10-19,120000000.0
2015-10-20,119980000.0
2015-10-21,120543600.0
2015-10-22,120893333.34
2015-10-23,120546400.0
2015-10-26,120000000.0
2015-10-27,120540000.0
2015-10-28,1021060.0
2015-10-29,
2015-10-30,120668110.2
2015-11-02,120160000.0
2015-11-03,120738378.0
2015-11-04,120497928.0
2015-11-05,120240000.0
2015-11-06,124994730.0
2015-11-09,120000000.0
2015-11-10,124146160.0
2015-11-11,120000000.0
2015-11-12,125383705.0
2015-11-13,120000000.0
2015-11-16,120515400.0
2015-11-17,121740000.0
2015-11-18,125503831.26
2015-11-19,120200000.0
2015-11-20,120720000.0
2015-11-23,120440000.0
2015-11-24,121110000.0
2015-11-25,120513000.0
2015-11-26,120193302.2
2015-11-27,122260000.0
2015-11-30,120000000.0
2015-12-01,120400000.0
2015-12-02,120495970.0
2015-12-03,120320000.0
2015-12-04,120000000.0
2015-12-07,123447216.0
2015-12-08,120616400.0
2015-12-09,120600000.0
2015-12-10,121000000.0
2015-12-11,120240000.0
2015-12-14,120400000.0
2015-12-15,120219240.0
2015-12-16,120000000.0
2015-12-17,133004380.0
2015-12-18,121482230.0
2015-12-21,120666700.0
2015-12-22,121915025.22
2015-12-23,120240000.0
2015-12-24,122158925.0
2015-12-25,120000000.0
2015-12-28,120256000.0
2015-12-29,130307356.0
2015-12-30,121729475.0
2015-12-31,120929728.0
2016-01-01,
2016-01-04,120185487.0
2016-01-05,120010000.0
2016-01-06,120000000.0
2016-01-07,120000000.0
2016-01-08,120888360.0
2016-01-11,120000000.0
2016-01-12,120314336.0
2016-01-13,120480000.0
2016-01-14,120670000.0
2016-01-15,120000000.0
2016-01-18,119990000.0
2016-01-19,120196074.0
2016-01-20,121477200.0
2016-01-21,120010000.0
2016-01-22,120600000.0
2016-01-25,126920192.0
2016-01-26,120000000.0
2016-01-27,120000000.0
2016-01-28,120170000.0
2016-01-29,120000000.0
2016-02-01,120177800.0
2016-02-02,120300000.0
2016-02-03,120200000.0
2016-02-04,120200000.0
2016-02-05,122400000.0
2016-02-08,120358272.0
2016-02-09,120111470.0
2016-02-10,120400000.0
2016-02-11,120450640.0
2016-02-12,120300000.0
2016-02-15,120000000.0
2016-02-16,120600000.0
2016-02-17,120000000.0
2016-02-18,120000000.0
2016-02-19,120100000.0
2016-02-22,120340000.0
2016-02-23,120000000.0
2016-02-24,122030450.0
2016-02-25,60000000.0
2016-02-26,60140000.0
2016-02-29,60000000.0
2016-03-01,62034560.0
2016-03-02,60043959.12
2016-03-03,61172880.0
2016-03-04,60200000.0
2016-03-07,60600000.0
2016-03-08,60240000.0
2016-03-09,61131441.0
2016-03-10,60800000.0
2016-03-11,60669480.0
2016-03-14,62948233.1
2016-03-15,60933600.0
2016-03-16,60200000.0
2016-03-17,60837424.0
2016-03-18,71462400.0
2016-03-21,60971866.2
2016-03-22,60300000.0
2016-03-23,60792405.0
2016-03-24,60368464.0
2016-03-25,60423280.0
2016-03-28,40360000.0
2016-03-29,52905582.18
2016-03-30,41036126.04
2016-03-31,40160000.0
2016-04-01,40910000.0
2016-04-04,40700000.0
2016-04-05,40300000.0
2016-04-06,40220000.0
2016-04-07,40158928.0
2016-04-08,40000000.0
2016-04-11,40804571.26
2016-04-12,41553880.0
2016-04-13,40374220.0
2016-04-14,47036000.0
2016-04-15,54020000.0
2016-04-18,42132720.0
2016-04-19,45490231.18
2016-04-20,40110000.0
2016-04-21,40378000.0
2016-04-22,40000000.0
2016-04-25,40748028.0
2016-04-26,40112520.0
2016-04-27,40712810.0
2016-04-28,120000.0
2016-04-29,372352.0
2016-05-02,1300000.0
2016-05-03,140000.0
2016-05-04,1142231.96
2016-05-05,760000.0
2016-05-06,800244.0
2016-05-09,2694542.2
2016-05-10,343950.0
2016-05-11,527620.0
2016-05-12,300000.0
2016-05-13,696040.0
2016-05-16,498844.0
2016-05-17,500000.0
2016-05-18,
2016-05-19,
2016-05-20,478130.0
2016-05-23,452190.0
2016-05-24,460000.0
2016-05-25,2943254.0
2016-05-26,
2016-05-27,420000.0
2016-05-30,
2016-05-31,500000.0
2016-06-01,5804192.0
2016-06-02,870012.0
2016-06-03,548040.0
2016-06-06,160000.0
2016-06-07,2513640.0
2016-06-08,227200.0
2016-06-09,
2016-06-10,200000.0
2016-06-13,399552.04
2016-06-14,695792.0
2016-06-15,180000.0
2016-06-16,3600000.0
2016-06-17,780000.0
2016-06-20,
2016-06-21,200000.0
2016-06-22,2695952.0
2016-06-23,225620.0
2016-06-24,1020920.0
2016-06-27,521720.0
2016-06-28,794476.0
2016-06-29,12704142.4
2016-06-30,6398998.0
2016-07-01,220000.0
2016-07-04,
2016-07-05,
2016-07-06,
2016-07-07,
2016-07-08,600000.0
2016-07-11,287846.0
2016-07-12,610360.0
2016-07-13,7753268.44
2016-07-14,
2016-07-15,300000.0
2016-07-18,10506600.0
2016-07-19,640000.0
2016-07-20,200000.0
2016-07-21,160000.0
2016-07-22,4860000.0
2016-07-25,13948528.0
2016-07-26,1000000.0
2016-07-27,1439946.06
2016-07-28,6597000.0
2016-07-29,2193128.0
2016-08-01,319196.88
2016-08-02,1894920.0
2016-08-03,1000000.0
2016-08-04,
2016-08-05,2491300.0
2016-08-08,1680000.0
2016-08-09,1512580.0
2016-08-10,
2016-08-11,5975279.88
2016-08-12,2619900.0
2016-08-15,
2016-08-16,800000.0
2016-08-17,
2016-08-18,8621734.0
2016-08-19,1000000.0
2016-08-22,1532228.0
2016-08-23,
2016-08-24,73169840.0
2016-08-25,252860.0
2016-08-26,200000.0
2016-08-29,11291000.0
2016-08-30,
2016-08-31,952791.6
2016-09-01,111390.0
2016-09-02,251460.0
2016-09-05,
2016-09-06,12217434.0
2016-09-07,
2016-09-08,
2016-09-09,
2016-09-12,
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,
2016-09-19,385830.0
2016-09-20,2902380.0
2016-09-21,1119100.0
2016-09-22,
2016-09-23,2269320.0
2016-09-26,33763825.2
2016-09-27,18674400.0
2016-09-28,59088090.62
2016-09-29,78337883.0
2016-09-30,50100000.0
2016-10-03,58000000.0
2016-10-04,101134040.0
2016-10-05,89500000.0
2016-10-06,52000000.0
2016-10-07,63000000.0
2016-10-10,72659516.0
2016-10-11,48240000.0
2016-10-12,126379018.92
2016-10-13,55000000.0
2016-10-14,28000000.0
2016-10-17,54251142.0
2016-10-18,20240000.0
2016-10-19,29000000.0
2016-10-20,700000.0
2016-10-21,10454400.0
2016-10-24,16108920.0
2016-10-25,58541557.0
2016-10-26,18816960.0
2016-10-27,93419000.0
2016-10-28,
2016-10-31,385595.32
2016-11-01,300000.0
2016-11-02,1399300.0
2016-11-03,550000.0
2016-11-04,630980.0
2016-11-07,
