Tarih,TP_DF_DE_HACM
2017-08-04,14383020.0
2017-08-07,11539648.0
2017-08-08,37911160.0
2017-08-09,15854659.7
2017-08-10,20352170.0
2017-08-11,3611393.0
2017-08-14,18985132.0
2017-08-15,25118421.26
2017-08-16,10916344.0
2017-08-17,10796824.0
2017-08-18,17242956.0
2017-08-21,13760700.0
2017-08-22,19030140.0
2017-08-23,18584392.0
2017-08-24,26156040.0
2017-08-25,14034860.0
2017-08-28,11801000.0
2017-08-29,10000000.0
2017-08-30,
2017-08-31,
2017-09-01,
2017-09-04,
2017-09-05,23262720.0
2017-09-06,10000000.0
2017-09-07,15465168.0
2017-09-08,2512230.0
2017-09-11,14715640.0
2017-09-12,12210024.0
2017-09-13,27370340.0
2017-09-14,13896800.0
2017-09-15,594850.0
2017-09-18,17126621.0
2017-09-19,14332800.0
2017-09-20,4075580.0
2017-09-21,8360400.0
2017-09-22,1119070.0
2017-09-25,1557400.0
2017-09-26,10856296.0
2017-09-27,12728572.0
2017-09-28,10422928.0
2017-09-29,3635310.0
2017-10-02,
2017-10-03,10528480.0
2017-10-04,939200.0
2017-10-05,1882400.0
2017-10-06,14107440.0
2017-10-09,5139800.0
2017-10-10,11129440.0
2017-10-11,500000.0
2017-10-12,331044.0
2017-10-13,11091120.0
2017-10-16,6601940.0
2017-10-17,353820.0
2017-10-18,15621670.0
2017-10-19,
2017-10-20,15900090.0
2017-10-23,11653400.0
2017-10-24,10469880.0
2017-10-25,14298642.0
2017-10-26,10000000.0
2017-10-27,10000000.0
2017-10-30,17622625.0
2017-10-31,6551218.0
2017-11-01,10186224.0
2017-11-02,12630640.0
2017-11-03,12302928.02
2017-11-06,11299589.78
2017-11-07,10580300.0
2017-11-08,10000000.0
2017-11-09,10000000.0
2017-11-10,10000000.0
2017-11-13,10407540.0
2017-11-14,10232920.0
2017-11-15,12293984.0
2017-11-16,11460952.0
2017-11-17,10871646.0
2017-11-20,11796000.0
2017-11-21,10353250.0
2017-11-22,20000000.0
2017-11-23,11756000.0
2017-11-24,11823206.0
2017-11-27,22674320.0
2017-11-28,30286392.0
2017-11-29,85384566.12
2017-11-30,86138739.22
2017-12-01,74094764.0
2017-12-04,84521387.5
2017-12-05,20237160.0
2017-12-06,20000000.0
2017-12-07,49648000.0
2017-12-08,10000000.0
2017-12-11,
2017-12-12,
2017-12-13,
2017-12-14,23492000.0
2017-12-15,
2017-12-18,
2017-12-19,5893000.0
2017-12-20,6000000.0
2017-12-21,
2017-12-22,
2017-12-25,
2017-12-26,
2017-12-27,
2017-12-28,
2017-12-29,
2018-01-01,
2018-01-02,
2018-01-03,
2018-01-04,6900000.0
2018-01-05,
2018-01-08,
2018-01-09,
2018-01-10,
2018-01-11,239160.0
2018-01-12,13000000.0
2018-01-15,
2018-01-16,
2018-01-17,
2018-01-18,10000000.0
2018-01-19,
2018-01-22,11200000.0
2018-01-23,10000000.0
2018-01-24,
2018-01-25,3699000.0
2018-01-26,4000000.0
2018-01-29,
2018-01-30,
2018-01-31,
2018-02-01,
2018-02-02,
2018-02-05,
2018-02-06,
2018-02-07,835207.2
2018-02-08,6000000.0
2018-02-09,
2018-02-12,
2018-02-13,
2018-02-14,11103200.0
2018-02-15,
2018-02-16,
2018-02-19,
2018-02-20,
2018-02-21,12948063.38
2018-02-22,
2018-02-23,
2018-02-26,
2018-02-27,
2018-02-28,1800000.0
2018-03-01,
2018-03-02,
2018-03-05,14264375.0
2018-03-06,
2018-03-07,1900000.0
2018-03-08,
2018-03-09,
2018-03-12,
2018-03-13,
2018-03-14,3168810.0
2018-03-15,
2018-03-16,
2018-03-19,5742052.0
2018-03-20,
2018-03-21,
2018-03-22,10000000.0
2018-03-23,10960000.0
2018-03-26,10000000.0
2018-03-27,10000000.0
2018-03-28,12239492.0
2018-03-29,10000000.0
2018-03-30,10000000.0
2018-04-02,
2018-04-03,11233100.0
2018-04-04,10000000.0
2018-04-05,10000000.0
2018-04-06,11478714.1
2018-04-09,10350000.0
2018-04-10,10000000.0
2018-04-11,10000000.0
2018-04-12,10000000.0
2018-04-13,10000000.0
2018-04-16,110952000.0
2018-04-17,
2018-04-18,
2018-04-19,10000000.0
2018-04-20,
2018-04-23,
2018-04-24,
2018-04-25,11156800.0
2018-04-26,
2018-04-27,
2018-04-30,
2018-05-01,
2018-05-02,9099181.08
2018-05-03,5400000.0
2018-05-04,
2018-05-07,
2018-05-08,10000000.0
2018-05-09,10000000.0
2018-05-10,
2018-05-11,
2018-05-14,
2018-05-15,
2018-05-16,3000000.0
2018-05-17,7000000.0
2018-05-18,
2018-05-21,
2018-05-22,
2018-05-23,85234500.0
2018-05-24,99825600.0
2018-05-25,100924000.0
2018-05-28,93350700.0
2018-05-29,100775000.0
2018-05-30,45016112.72
2018-05-31,2100000.0
2018-06-01,26071100.0
2018-06-04,26626280.0
2018-06-05,300000.0
2018-06-06,
2018-06-07,
2018-06-08,31287600.0
2018-06-11,21400000.0
2018-06-12,12436880.0
2018-06-13,38600800.0
2018-06-14,
2018-06-15,
2018-06-18,6700000.0
2018-06-19,21636400.0
2018-06-20,16728020.0
2018-06-21,50467000.0
2018-06-22,32300000.0
2018-06-25,1000000.0
2018-06-26,4000000.0
2018-06-27,
2018-06-28,23284000.0
2018-06-29,
2018-07-02,788220.0
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,11725000.0
2018-07-12,
2018-07-13,6000000.0
2018-07-16,109518.12
2018-07-17,13023000.0
2018-07-18,6000000.0
2018-07-19,6000000.0
2018-07-20,6000000.0
2018-07-23,6000000.0
2018-07-24,13028400.0
2018-07-25,13015800.0
2018-07-26,13017600.0
2018-07-27,19030200.0
2018-07-30,12979800.0
2018-07-31,13005000.0
2018-08-01,15035600.0
2018-08-02,13011000.0
2018-08-03,12973800.0
2018-08-06,61493049.82
2018-08-07,12932400.0
2018-08-08,12953400.0
2018-08-09,12958800.0
2018-08-10,352409560.0
2018-08-13,1179033272.0
2018-08-14,1108513829.24
2018-08-15,130077900.0
2018-08-16,56810118.0
2018-08-17,16654800.0
2018-08-20,
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,10000000.0
2018-08-28,
2018-08-29,
2018-08-30,
2018-08-31,
2018-09-03,17001400.0
2018-09-04,6965400.0
2018-09-05,6939000.0
2018-09-06,
2018-09-07,
2018-09-10,10000000.0
2018-09-11,228281460.0
2018-09-12,11606000.0
2018-09-13,11586000.0
2018-09-14,11619000.0
2018-09-17,11703000.0
2018-09-18,24960031.08
2018-09-19,25876359.48
2018-09-20,23382000.0
2018-09-21,23418000.0
2018-09-24,243550000.0
2018-09-25,29514000.0
2018-09-26,75298000.0
2018-09-27,30570800.0
2018-09-28,18732800.0
2018-10-01,
2018-10-02,719824211.0
2018-10-03,212540951.0
2018-10-04,224788800.0
2018-10-05,30330200.0
2018-10-08,33285336.0
2018-10-09,52518151.0
2018-10-10,79366772.0
2018-10-11,138319232.0
2018-10-12,73438882.0
2018-10-15,211919638.0
2018-10-16,393294640.0
2018-10-17,330041276.0
2018-10-18,75320148.0
2018-10-19,27510630.0
2018-10-22,99811845.02
2018-10-23,116928330.0
2018-10-24,103660224.0
2018-10-25,149382920.0
2018-10-26,100638320.0
2018-10-29,
2018-10-30,
2018-10-31,12818400.0
2018-11-01,12807000.0
2018-11-02,12823800.0
2018-11-05,6000000.0
2018-11-06,12829200.0
2018-11-07,6000000.0
2018-11-08,6000000.0
2018-11-09,6000000.0
2018-11-12,12805200.0
2018-11-13,12757200.0
2018-11-14,12745800.0
2018-11-15,12000000.0
2018-11-16,10000000.0
2018-11-19,10000000.0
2018-11-20,16850200.0
2018-11-21,16863400.0
2018-11-22,16834000.0
2018-11-23,17889325.1
2018-11-26,16826800.0
2018-11-27,12819000.0
2018-11-28,12789600.0
2018-11-29,
2018-11-30,6339984.0
2018-12-03,6756898.0
2018-12-04,4223686.0
2018-12-05,6205814.0
2018-12-06,4220122.0
2018-12-07,4219132.0
2018-12-10,4376583.76
2018-12-11,4235368.0
2018-12-12,4227844.0
2018-12-13,4218340.0
2018-12-14,4227844.0
2018-12-17,8429552.0
2018-12-18,8436284.0
2018-12-19,8452916.0
2018-12-20,10969100.0
2018-12-21,9737441.0
2018-12-24,5372680.0
2018-12-25,4230616.0
2018-12-26,3102808.0
2018-12-27,1975000.0
2018-12-28,4090209.0
2018-12-31,3109342.0
2019-01-01,
2019-01-02,2114798.75
2019-01-03,2115983.75
2019-01-04,2107590.0
2019-01-07,2111243.75
2019-01-08,2114107.5
2019-01-09,2115687.5
2019-01-10,2116675.0
2019-01-11,3108982.5
2019-01-14,3108291.25
2019-01-15,3102761.25
2019-01-16,3100687.5
2019-01-17,3095848.75
2019-01-18,2110157.5
2019-01-21,2110750.0
2019-01-22,2108380.0
2019-01-23,2106701.25
2019-01-24,2107096.25
2019-01-25,2106701.25
2019-01-28,2104035.0
2019-01-29,3096540.0
2019-01-30,3099502.5
2019-01-31,3098910.0
2019-02-01,3104637.5
2019-02-04,4232757.5
2019-02-05,4085391.25
2019-02-06,3097922.5
2019-02-07,2109762.5
2019-02-08,2105516.25
2019-02-11,1119528.75
2019-02-12,2102257.5
2019-02-13,2098900.0
2019-02-14,2103343.75
2019-02-15,1113110.0
2019-02-18,
2019-02-19,1117455.0
2019-02-20,1558324.68
2019-02-21,1120022.5
2019-02-22,1119825.0
2019-02-25,1120318.75
2019-02-26,1121207.5
2019-02-27,2106602.5
2019-02-28,2109762.5
2019-03-01,2109861.25
2019-03-04,2107787.5
2019-03-05,2105516.25
2019-03-06,2103738.75
2019-03-07,2101171.25
2019-03-08,2101763.75
2019-03-11,2092283.75
2019-03-12,2095542.5
2019-03-13,90002200.0
2019-03-14,
2019-03-15,
2019-03-18,
2019-03-19,
2019-03-20,
2019-03-21,
2019-03-22,
2019-03-25,250250.0
2019-03-26,3066173.11
2019-03-27,1401400.0
2019-03-28,83973890.0
2019-03-29,58408350.0
2019-04-01,4202787.58
2019-04-02,15615600.0
2019-04-03,250250.0
2019-04-04,500500.0
2019-04-05,1124323.2
2019-04-08,
2019-04-09,100100.0
2019-04-10,
2019-04-11,
2019-04-12,
2019-04-15,
2019-04-16,1117158.75
2019-04-17,1116270.0
2019-04-18,1116862.5
2019-04-19,
2019-04-22,
2019-04-23,
2019-04-24,1110641.25
2019-04-25,1107283.75
2019-04-26,1100173.75
2019-04-29,1099976.25
2019-04-30,1101951.25
2019-05-01,
2019-05-02,1106296.25
2019-05-03,1106395.0
2019-05-06,1101951.25
2019-05-07,1105210.0
2019-05-08,1105802.5
2019-05-09,1106296.25
2019-05-10,1105210.0
2019-05-13,1109061.25
2019-05-14,1109258.75
2019-05-15,1109456.25
2019-05-16,1106197.5
2019-05-17,1106987.5
2019-05-20,1733704.37
2019-05-21,1101852.5
2019-05-22,1100963.75
2019-05-23,2087148.75
2019-05-24,2084976.25
2019-05-27,1104815.0
2019-05-28,2090605.0
2019-05-29,155686750.0
2019-05-30,
2019-05-31,
2019-06-03,
2019-06-04,
2019-06-05,
2019-06-06,
2019-06-07,
2019-06-10,
2019-06-11,
2019-06-12,
2019-06-13,
2019-06-14,
2019-06-17,
2019-06-18,
2019-06-19,
2019-06-20,
2019-06-21,
2019-06-24,
2019-06-25,
2019-06-26,1124466.25
2019-06-27,
2019-06-28,
2019-07-01,
2019-07-02,1118936.25
2019-07-03,1115480.0
2019-07-04,1114690.0
2019-07-05,1114295.0
2019-07-08,
2019-07-09,1108468.75
2019-07-10,1106395.0
2019-07-11,1107777.5
2019-07-12,1113208.75
2019-07-15,
2019-07-16,1111925.0
2019-07-17,1109752.5
2019-07-18,
2019-07-19,1108962.5
2019-07-22,1110641.25
2019-07-23,1107777.5
2019-07-24,1104321.25
2019-07-25,1100470.0
2019-07-26,1098890.0
2019-07-29,1099778.75
2019-07-30,
2019-07-31,1100568.75
2019-08-01,1100963.75
2019-08-02,1090002.5
2019-08-05,1096026.25
2019-08-06,
2019-08-07,3294071.25
2019-08-08,985000.0
2019-08-09,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,2301467.5
2019-08-16,3280246.25
2019-08-19,3279061.25
2019-08-20,3279160.0
2019-08-21,3272938.75
2019-08-22,3278962.5
2019-08-23,3278468.75
2019-08-26,3283307.5
2019-08-27,2083198.75
2019-08-28,2081816.25
2019-08-29,2080137.5
2019-08-30,
2019-09-02,2078952.5
2019-09-03,2068485.0
2019-09-04,2065423.75
2019-09-05,2071743.75
2019-09-06,2075595.0
2019-09-09,2130277.06
2019-09-10,2074508.75
2019-09-11,2075397.5
2019-09-12,2073422.5
2019-09-13,2072533.75
2019-09-16,2080730.0
2019-09-17,2076681.25
2019-09-18,2072830.0
2019-09-19,2076187.5
2019-09-20,2076977.5
2019-09-23,2075891.25
2019-09-24,2069867.5
2019-09-25,2070657.5
2019-09-26,2070756.25
2019-09-27,1080325.0
2019-09-30,1079041.25
2019-10-01,1079140.0
2019-10-02,1075585.0
2019-10-03,1078350.0
2019-10-04,1081510.0
2019-10-07,1083978.75
2019-10-08,2068880.0
2019-10-09,1084867.5
2019-10-10,
2019-10-11,10010000.0
2019-10-14,1088718.75
2019-10-15,1088916.25
2019-10-16,
2019-10-17,
2019-10-18,1001000.0
2019-10-21,1098988.75
2019-10-22,1102543.75
2019-10-23,
2019-10-24,1097803.75
2019-10-25,
2019-10-28,
2019-10-29,
2019-10-30,1097408.75
2019-10-31,
2019-11-01,5106247.5
2019-11-04,1101753.75
2019-11-05,
2019-11-06,
2019-11-07,
2019-11-08,
2019-11-11,
2019-11-12,
2019-11-13,
2019-11-14,
2019-11-15,
2019-11-18,
2019-11-19,
2019-11-20,
2019-11-21,
2019-11-22,
2019-11-25,
2019-11-26,
2019-11-27,
2019-11-28,
2019-11-29,
2019-12-02,
2019-12-03,
2019-12-04,1281577.5
2019-12-05,
2019-12-06,1296785.0
2019-12-09,
2019-12-10,
2019-12-11,3378403.75
2019-12-12,1094545.0
2019-12-13,
2019-12-16,
2019-12-17,
2019-12-18,
2019-12-19,50476.68
2019-12-20,
2019-12-23,
2019-12-24,
2019-12-25,
2019-12-26,
2019-12-27,
2019-12-30,
2019-12-31,
2020-01-01,
2020-01-02,
2020-01-03,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-13,
2020-01-14,
2020-01-15,
2020-01-16,
2020-01-17,
2020-01-20,
2020-01-21,
2020-01-22,
2020-01-23,
2020-01-24,
2020-01-27,
2020-01-28,
2020-01-29,
2020-01-30,
2020-01-31,
2020-02-03,
2020-02-04,
2020-02-05,
2020-02-06,
2020-02-07,
2020-02-10,
2020-02-11,
2020-02-12,
2020-02-13,
2020-02-14,
2020-02-17,
2020-02-18,
2020-02-19,
2020-02-20,
2020-02-21,
2020-02-24,
2020-02-25,
2020-02-26,
2020-02-27,
2020-02-28,15265250.0
2020-03-02,3853850.0
2020-03-03,1301300.0
2020-03-04,4304300.0
2020-03-05,
2020-03-06,15015000.0
2020-03-09,30030000.0
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-16,
2020-03-17,372540027.9
2020-03-18,47016617.65
2020-03-19,65683335.61
2020-03-20,26363175.0
2020-03-23,60363674.1
2020-03-24,28623232.72
2020-03-25,15077153.85
2020-03-26,62505999.6
2020-03-27,23411700.0
2020-03-30,65745367.9
2020-03-31,57455781.0
2020-04-01,35540545.49
2020-04-02,17008500.0
2020-04-03,437517.08
2020-04-06,38286261.48
2020-04-07,15790625.4
2020-04-08,209327956.73
2020-04-09,244355658.69
2020-04-10,66717227.24
2020-04-13,49906256.4
2020-04-14,107569732.27
2020-04-15,11474911.21
2020-04-16,9519000.0
2020-04-17,54553406.4
2020-04-20,32889247.2
2020-04-21,6101567.86
2020-04-22,450900.0
2020-04-23,
2020-04-24,
2020-04-27,13719600.0
2020-04-28,154553.49
2020-04-29,37645257.22
2020-04-30,3256500.0
2020-05-01,
2020-05-04,5949876.0
2020-05-05,901800.0
2020-05-06,1803600.0
2020-05-07,11396748.0
2020-05-08,6713400.0
2020-05-11,10395943.08
2020-05-12,12169290.0
2020-05-13,100200.0
2020-05-14,1329333.36
2020-05-15,2068288.32
2020-05-18,150300.0
2020-05-19,
2020-05-20,73922755.89
2020-05-21,601200.0
2020-05-22,100200.0
2020-05-25,
2020-05-26,
2020-05-27,
2020-05-28,1052100.0
2020-05-29,55150.08
2020-06-01,501000.0
2020-06-02,
2020-06-03,2304600.0
2020-06-04,400800.0
2020-06-05,
2020-06-08,31456655.44
2020-06-09,
2020-06-10,
2020-06-11,
2020-06-12,
2020-06-15,
2020-06-16,
2020-06-17,
2020-06-18,48378750.0
2020-06-19,9975000.0
2020-06-22,7531125.0
2020-06-23,
2020-06-24,19176937.5
2020-06-25,
2020-06-26,9975000.0
2020-06-29,499250.0
2020-06-30,2995500.0
2020-07-01,
2020-07-02,3994000.0
2020-07-03,5991000.0
2020-07-06,
2020-07-07,
2020-07-08,
2020-07-09,21003500.0
2020-07-10,3994000.0
2020-07-13,9042637.9
2020-07-14,9785300.0
2020-07-15,
2020-07-16,3794300.0
2020-07-17,748875.0
2020-07-20,3694450.0
2020-07-21,2145157.49
2020-07-22,6959545.0
2020-07-23,2596100.0
2020-07-24,
2020-07-27,2312129.95
2020-07-28,149775.0
2020-07-29,784886.64
2020-07-30,
2020-07-31,
2020-08-03,
2020-08-04,
2020-08-05,2842708.25
2020-08-06,5811600.0
2020-08-07,3642270.0
2020-08-10,15066515.88
2020-08-11,11522873.93
2020-08-12,4868557.68
2020-08-13,901800.0
2020-08-14,501000.0
2020-08-17,2825640.0
2020-08-18,601200.0
2020-08-19,651300.0
2020-08-20,11723400.0
2020-08-21,300600.0
2020-08-24,2104200.0
2020-08-25,6162300.0
2020-08-26,
2020-08-27,459968.1
2020-08-28,2004000.0
2020-08-31,2054100.0
2020-09-01,1302600.0
2020-09-02,
2020-09-03,
2020-09-04,
2020-09-07,
2020-09-08,
2020-09-09,9985000.0
2020-09-10,9985000.0
2020-09-11,10983500.0
2020-09-14,5991000.0
2020-09-15,9985000.0
2020-09-16,
2020-09-17,5169585.12
2020-09-18,534465.4
2020-09-21,10154745.0
2020-09-22,150300.0
2020-09-23,9985000.0
2020-09-24,
2020-09-25,9985000.0
2020-09-28,9985000.0
2020-09-29,9985000.0
2020-09-30,
2020-10-01,
2020-10-02,9985000.0
2020-10-05,9985000.0
2020-10-06,6234281.12
2020-10-07,
2020-10-08,
2020-10-09,9985000.0
2020-10-12,
2020-10-13,9985000.0
2020-10-14,5991000.0
2020-10-15,10687935.0
2020-10-16,
2020-10-19,4992500.0
2020-10-20,117694.92
2020-10-21,7998500.0
2020-10-22,5467608.32
2020-10-23,
2020-10-26,6989500.0
2020-10-27,3994000.0
2020-10-28,
2020-10-29,
2020-10-30,9985000.0
2020-11-02,9985000.0
2020-11-03,6692400.0
2020-11-04,9985000.0
2020-11-05,10983500.0
2020-11-06,5991000.0
2020-11-09,
2020-11-10,5991000.0
2020-11-11,
2020-11-12,1997000.0
2020-11-13,100200.0
2020-11-16,
2020-11-17,6989500.0
2020-11-18,
2020-11-19,11982000.0
2020-11-20,
2020-11-23,
2020-11-24,6989500.0
2020-11-25,7988000.0
2020-11-26,378171.37
2020-11-27,9985000.0
2020-11-30,5991000.0
2020-12-01,6989500.0
2020-12-02,
2020-12-03,
2020-12-04,7669641.0
2020-12-07,13979000.0
2020-12-08,7988000.0
2020-12-09,10983500.0
2020-12-10,32610155.5
2020-12-11,25372007.0
2020-12-14,27579433.55
2020-12-15,28276769.5
2020-12-16,5255027.08
2020-12-17,
2020-12-18,998500.0
2020-12-21,1997000.0
2020-12-22,206787.8
2020-12-23,567123.38
2020-12-24,
2020-12-25,
2020-12-28,599100.0
2020-12-29,50500510.62
2020-12-30,49981459.31
2020-12-31,53142712.8
2021-01-01,
2021-01-04,
2021-01-05,424362.5
2021-01-06,
2021-01-07,
2021-01-08,
2021-01-11,
2021-01-12,
2021-01-13,
2021-01-14,19970000.0
2021-01-15,
2021-01-18,13979000.0
2021-01-19,7804092.84
2021-01-20,1239588.5
2021-01-21,40545631.74
2021-01-22,9985000.0
2021-01-25,
2021-01-26,762525.25
2021-01-27,29955000.0
2021-01-28,29955000.0
2021-01-29,
2021-02-01,29955000.0
2021-02-02,
2021-02-03,
2021-02-04,
2021-02-05,
2021-02-08,
2021-02-09,
2021-02-10,58429316.0
2021-02-11,
2021-02-12,
2021-02-15,
2021-02-16,621827.73
2021-02-17,
2021-02-18,
2021-02-19,41957685.0
2021-02-22,
2021-02-23,42423094.2
2021-02-24,
2021-02-25,
2021-02-26,
2021-03-01,
2021-03-02,19970000.0
2021-03-03,19970000.0
2021-03-04,40916066.46
2021-03-05,60409250.0
2021-03-08,10983500.0
2021-03-09,61907000.0
2021-03-10,
2021-03-11,
2021-03-12,
2021-03-15,2496250.0
2021-03-16,19970000.0
2021-03-17,
2021-03-18,2795800.0
2021-03-19,30133353.75
2021-03-22,
2021-03-23,4399000.0
2021-03-24,22765800.0
2021-03-25,19970000.0
2021-03-26,
2021-03-29,21967000.0
2021-03-30,2795800.0
2021-03-31,69895000.0
2021-04-01,
2021-04-02,24962500.0
2021-04-05,
2021-04-06,87668300.0
2021-04-07,9985000.0
2021-04-08,
2021-04-09,
2021-04-12,24962500.0
2021-04-13,
2021-04-14,24962500.0
2021-04-15,
2021-04-16,
2021-04-19,
2021-04-20,44932500.0
2021-04-21,
2021-04-22,
2021-04-23,
2021-04-26,
2021-04-27,60167650.0
2021-04-28,
2021-04-29,
2021-04-30,24962500.0
2021-05-03,
2021-05-04,59910000.0
2021-05-05,
2021-05-06,
2021-05-07,
2021-05-10,
2021-05-11,
2021-05-12,
2021-05-13,
2021-05-14,
2021-05-17,41528682.5
2021-05-18,9670604.0
2021-05-19,
2021-05-20,
2021-05-21,
2021-05-24,57738396.0
2021-05-25,
2021-05-26,
2021-05-27,599100.0
2021-05-28,
2021-05-31,
2021-06-01,
2021-06-02,14977500.0
2021-06-03,
2021-06-04,51709884.5
2021-06-07,
2021-06-08,54155390.0
2021-06-09,
2021-06-10,
2021-06-11,349475.0
2021-06-14,
2021-06-15,54061860.0
2021-06-16,
2021-06-17,
2021-06-18,55303306.25
2021-06-21,53750.27
2021-06-22,49925000.0
2021-06-23,
2021-06-24,3333605.57
2021-06-25,
2021-06-28,50000832.79
2021-06-29,
2021-06-30,
2021-07-01,51775525.0
2021-07-02,1424725.55
2021-07-05,80160.0
2021-07-06,329148.62
2021-07-07,75032827.5
2021-07-08,
2021-07-09,
2021-07-12,
2021-07-13,
2021-07-14,
2021-07-15,
2021-07-16,713437.56
2021-07-19,
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,
2021-07-27,72778582.0
2021-07-28,42935500.0
2021-07-29,399400.0
2021-07-30,29526625.0
2021-08-02,
2021-08-03,
2021-08-04,59200706.0
2021-08-05,
2021-08-06,1296216.35
2021-08-09,
2021-08-10,
2021-08-11,37787177.5
2021-08-12,1065277.39
2021-08-13,
2021-08-16,
2021-08-17,
2021-08-18,1244413.25
2021-08-19,25650702.0
2021-08-20,
2021-08-23,
2021-08-24,66432208.5
2021-08-25,
2021-08-26,
2021-08-27,
2021-08-30,
2021-08-31,
2021-09-01,1752933.32
2021-09-02,752219.32
2021-09-03,35369265.0
2021-09-06,
2021-09-07,
2021-09-08,52031796.5
2021-09-09,634697.6
2021-09-10,118526.58
2021-09-13,
2021-09-14,
2021-09-15,
2021-09-16,581388.32
2021-09-17,
2021-09-20,42192378.0
2021-09-21,
2021-09-22,
2021-09-23,
2021-09-24,
2021-09-27,
2021-09-28,19970000.0
2021-09-29,70847462.0
2021-09-30,52543185.0
2021-10-01,968545.0
2021-10-04,40755655.45
2021-10-05,99613819.42
2021-10-06,14757002.5
2021-10-07,
2021-10-08,
2021-10-11,1866272.26
2021-10-12,
2021-10-13,
2021-10-14,
2021-10-15,35769219.0
2021-10-18,
2021-10-19,39940000.0
2021-10-20,292497.68
2021-10-21,
2021-10-22,
2021-10-25,
2021-10-26,1497750.0
2021-10-27,53060890.0
2021-10-28,
2021-10-29,
2021-11-01,
2021-11-02,
2021-11-03,49925000.0
2021-11-04,
2021-11-05,
2021-11-08,
2021-11-09,
2021-11-10,59151436.0
2021-11-11,
2021-11-12,
2021-11-15,
2021-11-16,19381745.0
2021-11-17,
2021-11-18,200400.0
2021-11-19,
2021-11-22,54024.42
2021-11-23,
2021-11-24,2642865.18
2021-11-25,112474.5
2021-11-26,3406800.0
2021-11-29,851700.0
2021-11-30,5304768.0
2021-12-01,
2021-12-02,2004000.0
2021-12-03,
2021-12-06,
2021-12-07,
2021-12-08,
2021-12-09,1122857.5
2021-12-10,
2021-12-13,2206982.1
2021-12-14,6162300.0
2021-12-15,44803603.35
2021-12-16,243425178.6
2021-12-17,91090457.28
2021-12-20,245625191.9
2021-12-21,76308079.5
2021-12-22,70309907.29
2021-12-23,18086100.0
2021-12-24,170214.75
2021-12-27,
2021-12-28,156898.17
2021-12-29,
2021-12-30,150300.0
2021-12-31,
2022-01-03,15030000.0
2022-01-04,
2022-01-05,
2022-01-06,9985000.0
2022-01-07,
2022-01-10,603484.56
2022-01-11,
2022-01-12,35595655.0
2022-01-13,
2022-01-14,
2022-01-17,28511725.0
2022-01-18,
2022-01-19,
2022-01-20,
2022-01-21,
2022-01-24,46777126.0
2022-01-25,
2022-01-26,
2022-01-27,
2022-01-28,
2022-01-31,
2022-02-01,46624732.5
2022-02-02,
2022-02-03,
2022-02-04,
2022-02-07,
2022-02-08,
2022-02-09,54940246.0
2022-02-10,
2022-02-11,
2022-02-14,56264555.0
2022-02-15,
2022-02-16,794211.02
2022-02-17,499250.0
2022-02-18,
2022-02-21,
2022-02-22,
2022-02-23,1392858.3
2022-02-24,
2022-02-25,
2022-02-28,
2022-03-01,41349723.78
2022-03-02,
2022-03-03,
2022-03-04,
2022-03-07,46283465.0
2022-03-08,
2022-03-09,
2022-03-10,
2022-03-11,
2022-03-14,1697450.0
2022-03-15,52831255.0
2022-03-16,
2022-03-17,
2022-03-18,
2022-03-21,
2022-03-22,45939265.0
2022-03-23,
2022-03-24,5191664.8
2022-03-25,11582600.0
2022-03-28,
2022-03-29,65049422.0
2022-03-30,
2022-03-31,604503.58
2022-04-01,
2022-04-04,99850.0
2022-04-05,111382154.75
2022-04-06,
2022-04-07,
2022-04-08,
2022-04-11,8712590.4
2022-04-12,499250.0
2022-04-13,299550.0
2022-04-14,46929500.0
2022-04-15,89865.0
2022-04-18,
2022-04-19,
2022-04-20,399400.0
2022-04-21,7169230.0
2022-04-22,162801.9
2022-04-25,51900667.03
2022-04-26,
2022-04-27,
2022-04-28,2046925.0
2022-04-29,
2022-05-02,
2022-05-03,
2022-05-04,
2022-05-05,82224440.0
2022-05-06,119820.0
2022-05-09,
2022-05-10,
2022-05-11,
2022-05-12,948575.0
2022-05-13,
2022-05-16,
2022-05-17,
2022-05-18,1043755.0
2022-05-19,
2022-05-20,
2022-05-23,36844850.0
2022-05-24,
2022-05-25,
2022-05-26,
2022-05-27,
2022-05-30,
2022-05-31,24628837.0
2022-06-01,21336780.0
2022-06-02,
2022-06-03,
2022-06-06,
2022-06-07,43506323.1
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,80937464.0
2022-06-17,31452750.0
2022-06-20,31932576.9
2022-06-21,58289020.3
2022-06-22,67509622.0
2022-06-23,53209590.0
2022-06-24,83860760.0
2022-06-27,35651075.0
2022-06-28,71183432.5
2022-06-29,51822740.0
2022-06-30,46745120.0
2022-07-01,85531650.0
2022-07-04,40797200.0
2022-07-05,77387300.0
